appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
2182630,Mob Factory,LiterallyEveryone Games,Strategy,$414.6k ($272.1k - $557.1k),$414.4k,707.0,65.052,35000.0,6.829040503990092
762650,Depraved,Evil Bite,Strategy,$987.6k ($578.8k - $1.3m),$987.4k,700.0,60.7,350000.0,6.461484397613459
542480,Therian Saga,Virtys,Strategy,$14.9k ($9.6k - $20.2k),$101.9k,645.0,0.0,150000.0,0.29925132275230637
278530,3 Stars of Destiny,KOMODO,Strategy,$88.3k ($17.6k - $159k),$17.2m,461.0,61.767,35000.0,6.480784281568228
322450,FRAMED Collection,Fellow Traveller,Strategy,$301.7k ($179.7k - $423.7k),$16.8m,448.0,94.31,350000.0,9.803577464509532
265890,Hexcells,Matthew Brown,Strategy,$309.6k ($221.9k - $397.2k),$867.1k,377.0,96.93,350000.0,10.047925569657941
312790,Agarest: Generations of War 2,Ghostlight LTD,Strategy,$175.9k ($108.7k - $243k),$3.5m,371.0,51.732,10000.0,5.445694061706133
823550,Booty Calls,Nutaku Publishing,Strategy,0,$34.7m,357.0,29.997,150000.0,3.227007811926619
2094910,Pile Up!,Catoptric Games,Strategy,$353.5k ($235.7k - $471.3k),$1.2m,354.0,76.88,150000.0,8.025308244299962
1240630,Hex of Steel,War Frogs Studio,Strategy,$248.9k ($163k - $334.8k),$248.4k,343.0,95.83,35000.0,9.874865816544785
294160,Galcon 2: Galactic Conquest,"Hassey Enterprises, Inc.",Strategy,$2.1k ($1.3k - $2.9k),$228.9k,324.0,60.003,350000.0,6.272239923933327
6800,Commandos: Behind Enemy Lines,Kalypso Media Digital,Strategy,$698.1k ($395.1k - $1m),$47.6m,279.0,89.91,750000.0,9.382689379743978
201210,Pox Nora,Desert Owl Games LLC,Strategy,$13.7k ($7.4k - $20.1k),$14.8k,275.0,51.426,350000.0,5.425012152848192
1578220,Mister Furry: Hot Muscles,Red Six Publishing,Strategy,$32.9k ($21.3k - $44.5k),$185.6k,273.0,92.23,75000.0,9.494227536771442
29180,Osmos,Hemisphere Games,Strategy,$715.8k ($337.9k - $1m),$715.9k,268.0,86.02,350000.0,8.957752248949248
1373090,"Yes, Your Grace 2: Snowfall",Brave At Night,Strategy,$691.8k ($465.3k - $918.3k),$1.1m,266.0,74.87,75000.0,7.809335816794368
1516750,Alien Marauder,Vexan Studio,Strategy,$145.6k ($84.9k - $206.4k),$145.6k,262.0,56.916,75000.0,5.982146086627964
45100,Secret of the Magic Crystals,Artery Games,Strategy,$242.5k ($118.8k - $366.2k),$244k,256.0,79.66,150000.0,8.280997059937768
3170,King's Bounty: Armored Princess,Fulqrum Publishing,Strategy,$159.8k ($86.1k - $233.4k),$51.6m,238.0,91.42,350000.0,9.49060669214579
463980,Solitairica,Righteous Hammer Games,Strategy,$97.4k ($65.2k - $129.5k),$114.9k,226.0,70.578,150000.0,7.3524620520837685
1516080,That Time I Got Reincarnated as an Orc,OTAKU Plan,Strategy,$116.8k ($67.5k - $166.1k),$8.4m,223.0,80.568,75000.0,8.356536614790079
409870,Phantom Brave PC,"NIS America, Inc.",Strategy,$353.9k ($216.6k - $491.2k),$48m,219.0,85.92,150000.0,8.930299605079659
1896390,Stickman Trenches,Big Play Games,Strategy,$273.1k ($170.4k - $375.8k),$394.3k,193.0,80.97,150000.0,8.407067899890002
3139620,Frontline Crisis,Gamersky Games,Strategy,$82.8k ($53.2k - $112.4k),$60.7m,184.0,80.424,35000.0,8.32259500811447
568090,Tattletail,"Little Flag Software, LLC",Strategy,$519.7k ($337.4k - $701.9k),$519.9k,143.0,95.15,350000.0,9.845366135388993
25980,Majesty 2,Paradox Interactive,Strategy,$215k ($124.1k - $305.8k),$1.1b,142.0,68.93,350000.0,7.243112258132762
3107590,スペルトナエル,おまど,Strategy,$9.6k ($5.9k - $13.2k),$9.5k,136.0,88.155,10000.0,8.989450896404787
863500,All Quiet in the Trenches,Totally Not Aliens,Strategy,$440.6k ($293.9k - $587.2k),$440.7k,131.0,90.85,10000.0,9.329870274232459
4890,Cossacks II: Battle for Europe,GSC World Publishing,Strategy,$90.2k ($49.8k - $130.7k),$1.2m,132.0,81.62,150000.0,8.449030290373875
1041710,Sim Empire,TKG Inc.,Strategy,$46.4k ($22.7k - $70.1k),$46.4k,130.0,40.347,10000.0,4.236964462760825
232090,Killing Floor 2,Tripwire Interactive,Survival,$92.1m ($62.9m - $121.4m),$237.9m,69246.0,88.97,3500000.0,9.571834416172047
648800,Raft,Axolot Games,Survival,$233.9m ($164.7m - $303.2m),$276.7m,100474.0,93.28,15000000.0,10.061186762182547
2622380,ELDEN RING NIGHTREIGN,"FromSoftware, Inc.",Survival,$120.7m ($77.8m - $163.6m),$1.3b,240640.0,83.46,3500000.0,9.070632734520666
368230,Kingdom: Classic,Raw Fury,Survival,0,$99.5m,63740.0,88.89,3500000.0,9.485204927239167
1149460,ICARUS,RocketWerkz,Survival,$42.6m ($30.6m - $54.6m),$49.8m,52305.0,73.81,750000.0,7.9947032973548025
617290,Remnant: From the Ashes,Arc Games,Survival,$64.6m ($45.1m - $84.2m),$330.6m,48194.0,85.06,3500000.0,9.165858000880286
1943950,Escape the Backrooms,Secret Mode,Survival,$44.4m ($30.1m - $58.7m),$74.5m,48097.0,91.02,3500000.0,9.749960921379667
1304930,The Outlast Trials,Red Barrels,Survival,$78.3m ($52.3m - $104.4m),$137.7m,36332.0,93.12,3500000.0,9.962150115099547
1527950,Wartales,Shiro Games,Survival,$30.8m ($21.7m - $39.8m),$90.7m,35769.0,88.65,1500000.0,9.480318638173852
952060,Resident Evil 3,"CAPCOM Co., Ltd.",Survival,$37.2m ($23.9m - $50.6m),$1.8b,32635.0,82.68,3500000.0,8.915012897289369
823130,Totally Accurate Battlegrounds,Landfall,Survival,$526.9k ($328.8k - $725k),$200.8m,29438.0,88.98,3500000.0,9.470523777330552
323190,Frostpunk,11 bit studios,Survival,$74.3m ($50.3m - $98.3m),$176.2m,29195.0,92.64,3500000.0,9.90766794745696
701160,Kingdom Two Crowns,Raw Fury,Survival,$7.3m ($3.8m - $10.7m),$99.5m,26314.0,90.75,3500000.0,9.679263240395859
389430,Knight Online,NTTGame,Survival,$18.1m ($8.7m - $27.5m),$18.1m,24542.0,43.362,3500000.0,4.9442077242437
644930,They Are Billions,Numantian Games,Survival,$44.5m ($32.6m - $56.4m),$44.9m,22295.0,85.06,3500000.0,9.128004730326243
955900,Amazing Cultivation Simulator,GSQ Games,Survival,$15.6m ($10.9m - $20.3m),$15.6m,18169.0,86.0,750000.0,9.161365573083264
1433140,The Texas Chain Saw Massacre,Gun Interactive,Survival,$12.3m ($8.1m - $16.6m),$13.2m,17141.0,68.14,350000.0,7.352306298517004
747660,Five Nights at Freddy's: Security Breach,ScottGames,Survival,$25.4m ($15.3m - $35.5m),$44.7m,17031.0,86.75,1500000.0,9.261495780414378
219740,Don't Starve,Klei Entertainment,Survival,$31.3m ($19m - $43.5m),$371.3m,16556.0,96.55,3500000.0,10.271716184975837
1812450,Bellwright,Donkey Crew,Survival,$14.9m ($10.6m - $19.2m),$25.5m,15186.0,81.22,750000.0,8.679246619464223
305620,The Long Dark,Hinterland Studio Inc.,Survival,$52.8m ($37.4m - $68.1m),$52.6m,14411.0,90.88,3500000.0,9.699650494643864
529180,Dark and Light,Snail Games USA,Survival,$8.4m ($5.8m - $11m),$609.6m,14029.0,51.83,750000.0,5.743052604848875
1475810,Ghostwire: Tokyo,Bethesda Softworks,Survival,$22.9m ($14.6m - $31.1m),$2.1b,14082.0,83.69,1500000.0,8.964587138882749
233860,Kenshi,Lo-Fi Games,Survival,$54.7m ($37.9m - $71.5m),$54.7m,11572.0,95.47,3500000.0,10.15253515065966
704270,Generation Zero,Avalanche Studios,Survival,$23m ($14.6m - $31.4m),$115.2m,11386.0,75.48,1500000.0,8.124633158748011
214490,Alien: Isolation,SEGA,Survival,$40.5m ($25.1m - $55.9m),$1.6b,10761.0,92.9,3500000.0,9.903372829748436
589360,Ni no Kuni II: Revenant Kingdom,BANDAI NAMCO Entertainment,Survival,$16.8m ($11.6m - $22m),$478.1m,10708.0,82.92,750000.0,8.85272216881105
454120,Starbase,Frozenbyte,Survival,$2.4m ($1.3m - $3.5m),$30.2m,9896.0,57.35,350000.0,6.2360708279601145
744900,Dead Frontier 2,Creaky Corpse Ltd,Survival,$8.9m ($6m - $11.8m),$9.2m,10009.0,0.0,3500000.0,0.5670012228054788
1016920,Unrailed!,Daedalic Entertainment,Survival,$18.9m ($10.6m - $27.2m),$159.9m,9651.0,93.65,1500000.0,9.935061050071925
784150,Workers & Resources: Soviet Republic,Hooded Horse,Survival,$16.9m ($12m - $21.7m),$205m,8221.0,91.61,750000.0,9.709993853747848
394510,HELLDIVERS Dive Harder Edition,PlayStation Publishing LLC,Survival,$18.9m ($12.5m - $25.3m),$1.3b,6691.0,90.9,3500000.0,9.676681404952735
801800,Atomfall,Rebellion,Survival,$5.9m ($4.3m - $7.4m),$225m,6072.0,77.8,75000.0,8.253091513642014
1272320,Diplomacy is Not an Option,Door 407,Survival,$13.2m ($8.7m - $17.7m),$13.3m,5939.0,85.08,350000.0,9.014529842422979
1121640,The Wandering Village,Stray Fawn Publishing,Survival,$8.5m ($5.3m - $11.8m),$20.1m,5711.0,91.29,350000.0,9.629685725605203
335240,Transformice,Atelier 801,Survival,$7m ($4.9m - $9.1m),$7m,5542.0,76.365,3500000.0,8.180526848793951
859570,Secret Neighbor: Hello Neighbor Multiplayer,tinyBuild,Survival,$8.6m ($5.9m - $11.3m),$179.6m,5049.0,87.47,1500000.0,9.286039630667247
2141730,Backrooms: Escape Together,Triiodide Studios,Survival,$11.3m ($6.7m - $16m),$11.3m,4920.0,88.48,750000.0,9.362824656036233
569480,Kingdoms and Castles,"Lion Shield, LLC",Survival,$13.1m ($9.2m - $16.9m),$13.1m,4836.0,93.48,1500000.0,9.880610533225871
1850740,Ghost Watchers,Renderise,Survival,$9m ($6m - $12.1m),$9.5m,4666.0,86.86,750000.0,9.195130404793407
939850,The Dark Pictures Anthology: Man of Medan,BANDAI NAMCO Entertainment Europe,Survival,$13.3m ($8.5m - $18m),$29.9m,4518.0,75.38,750000.0,8.056721554147893
91600,Sanctum,Coffee Stain Publishing,Survival,$365.2k ($171.2k - $559.2k),$592.7m,4467.0,90.23,1500000.0,9.517424024185901
866800,The Walking Dead: The Final Season,Skybound Games,Survival,$3.8m ($2.2m - $5.3m),$81.1m,4101.0,94.74,750000.0,9.975779414915303
1270580,Mind Over Magic,Klei Publishing,Survival,$4.8m ($3.3m - $6.4m),$8.6m,4096.0,87.09,350000.0,9.187444396458217
760060,Mutant Year Zero: Road to Eden,Funcom,Survival,$11.2m ($8m - $14.4m),$198.2m,4013.0,90.11,750000.0,9.531652241013274
667890,Dead Maze,Atelier 801,Survival,$15.7k ($11.7k - $19.6k),$7m,3819.0,0.0,1500000.0,0.42480182343620826
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,GSC Game World,Survival,$28.3m ($18.2m - $38.3m),$20.3m,3719.0,94.65,1500000.0,10.00255162419747
287290,Resident Evil Revelations 2,"CAPCOM Co., Ltd.",Survival,$2.9m ($1.9m - $3.9m),$1.8b,3659.0,78.21,1500000.0,8.344130575859376
2344320,Legacy: Steel & Sorcery,Notorious Studios,Survival,$2.5m ($1.6m - $3.3m),$2.5m,3642.0,70.3,350000.0,7.490028667121334
1732190,FATAL FRAME / PROJECT ZERO: Maiden of Black Water,"KOEI TECMO GAMES CO., LTD.",Survival,$3.1m ($1.9m - $4.3m),$424.5m,3474.0,82.28,350000.0,8.711685569151744
513720,Archipelago,Conglomerate 5,Survival,$2.8k ($1.9k - $3.8k),$2.5m,3419.0,65.25,35000.0,6.832667727611318
1072420,DRAGON QUEST BUILDERS 2,Square Enix,Survival,$11.3m ($7.6m - $15.1m),$1b,3348.0,92.69,750000.0,9.791101798820518
1088090,Day of Dragons,Beawesome Games,Survival,$3.6m ($2.3m - $4.9m),$3.7m,3183.0,68.69,750000.0,7.348921088140951
967050,Pacify,Hitchcock Games,Survival,$12.7m ($7.5m - $17.8m),$13.3m,3086.0,87.22,3500000.0,9.259302820903006
586790,Hold your houses,Conglomerate 5,Survival,$2.9k ($583 - $5.2k),$2.5m,2979.0,35.05500000000001,35000.0,3.80941102518949
991780,Notes of Soul,（Hong Kong）GKD Game Studio,Survival,$7.4m ($4.7m - $10.1m),$7.4m,2968.0,73.84,750000.0,7.875201178111122
2064870,Deceit 2,World Makers,Survival,$1.1m ($707k - $1.6m),$1.1m,2911.0,60.0,150000.0,6.418643425998532
333640,Caves of Qud,Kitfox Games,Survival,$6.9m ($5.1m - $8.7m),$39m,2853.0,95.15,350000.0,9.993995351637919
536270,Ancestors: The Humankind Odyssey,Private Division,Survival,$10.1m ($6.7m - $13.4m),$141.3m,2841.0,80.7,350000.0,8.559918740344205
1101190,Dungeon Defenders: Awakened,Chromatic Games,Survival,$5.1m ($3.5m - $6.7m),$43.2m,2839.0,67.41,150000.0,7.196893453062197
951440,Volcanoids,Volcanoid,Survival,$10.8m ($6.9m - $14.6m),$10.7m,2750.0,84.08,350000.0,8.886831889478751
2311190,Garten of Banban 3,Euphoric Brothers,Survival,$234.2k ($139.6k - $328.7k),$3.1m,2651.0,74.98,150000.0,7.895690295205688
596970,Sunless Skies: Sovereign Edition,Failbetter Games,Survival,$1.7m ($1.1m - $2.2m),$8m,2285.0,84.2,350000.0,8.864964784990445
555220,Detention,RedCandleGames,Survival,$3.2m ($2.2m - $4.2m),$18.7m,2325.0,95.76,750000.0,10.051419706903772
1534980,Terminus: Zombie Survivors,Longplay Studios,Survival,$1.4m ($1m - $1.8m),$1.4m,2187.0,94.45,350000.0,9.878318885929048
222480,Resident Evil Revelations,Capcom,Survival,$11m ($7.2m - $14.9m),$248m,2083.0,82.59,1500000.0,8.775578432909713
1289380,Sheltered 2,Team17,Survival,$435.6k ($298.4k - $572.8k),$491.6m,2141.0,45.79,350000.0,5.019787758854242
812040,Shortest Trip to Earth,Interactive Fate,Survival,$966.5k ($620.5k - $1.3m),$1m,1780.0,76.21,350000.0,8.041113165086514
1956040,Kingdom Eighties,Raw Fury,Survival,$916.1k ($709.1k - $1.1m),$99.5m,1712.0,75.46,150000.0,7.964838769033872
1579380,Shadow Tactics: Aiko's Choice,Daedalic Entertainment,Survival,$1.6m ($953.1k - $2.2m),$159.9m,1656.0,93.4,750000.0,9.80402489414616
564210,Fishermurs,Valkyrie Initiative,Survival,$2.7k ($1.4k - $4k),$2.8m,1571.0,60.003,10000.0,6.255763085886186
678800,SAS: Zombie Assault 4,Ninja Kiwi,Survival,$3m ($2.2m - $3.8m),$64.7m,1497.0,0.0,1500000.0,0.4817017102205775
1570330,West Hunt,Wandering Wizard,Survival,$1.9m ($910.6k - $2.9m),$4.4m,1491.0,86.31,150000.0,9.042809700639145
509980,BIGFOOT,CyberLight Game Studio,Survival,$13.9m ($10.4m - $17.5m),$13.9m,1460.0,83.22,1500000.0,8.818635290143233
1108370,Ratropolis,Cassel Games,Survival,$2.7m ($1.8m - $3.6m),$5.7m,1428.0,87.96,350000.0,9.231683573099923
47400,Stronghold 3 Gold,Firefly Studios,Survival,$2.8m ($835.4k - $4.7m),$45.4m,1403.0,31.08,750000.0,3.569636467650638
2328750,My Little Universe,SayGames,Survival,$1.2m ($796.2k - $1.7m),$1.2m,1399.0,90.95,350000.0,9.511583134452696
916840,The Walking Dead: Saints & Sinners,Skydance Interactive,Survival,$19.6m ($12.6m - $26.6m),$21.2m,1366.0,86.5,750000.0,9.13584271097296
2963880,Murky Divers,Embers,Survival,$2.9m ($1.7m - $4.1m),$3.1m,1338.0,87.69,350000.0,9.201098559510008
383840,Nimbatus - The Space Drone Constructor,Stray Fawn Publishing,Survival,$1.8m ($1.1m - $2.6m),$20.1m,1310.0,79.82,35000.0,8.362903182556988
555920,Dark Egypt,GDNomaD,Survival,$2.7k ($552 - $4.9k),$95k,1287.0,29.997,10000.0,3.23449804118849
257170,Rebuild 3: Gangs of Deadsville,Northway Games,Survival,$1.3m ($889.5k - $1.7m),$1.8m,1181.0,86.33,150000.0,9.028247288181989
860020,EXFIL,MicroProse Software,Survival,$460.9k ($228k - $693.7k),$43.7m,1134.0,61.245,150000.0,6.517073191835837
2233120,A Quiet Place: The Road Ahead,Saber Interactive,Survival,$1.7m ($1.2m - $2.2m),$3.1m,1066.0,75.58,75000.0,7.940768350588305
314970,Age of Conquest IV,Noble Master LLC,Survival,$8.2k ($5.5k - $10.8k),$17.6k,954.0,72.0,750000.0,7.531233595250189
726110,Overcrowd: A Commute 'Em Up,SquarePlay Games,Survival,$882.2k ($561.8k - $1.2m),$882.1k,802.0,81.32,35000.0,8.47395707681205
757320,Atomicrops,Raw Fury,Survival,$1.6m ($1m - $2.3m),$99.5m,767.0,93.22,350000.0,9.743085144290571
2061440,Oxygen: First Breath,GrabTheGames,Survival,0,$13.7m,746.0,0.0,150000.0,0.25751000044183425
434570,Blood and Bacon,Grunge Games LTD,Survival,$1m ($684.6k - $1.4m),$1m,702.0,95.58,1500000.0,9.982428762834605
2436570,DRAGON QUEST BUILDERS,Square Enix,Survival,$733.2k ($448.6k - $1m),$1b,702.0,89.57,35000.0,9.322269900902397
407840,Guardians of Orion (Phase 2),DANKIE,Survival,$744.9k ($480.1k - $1m),$2.5m,679.0,52.98,350000.0,5.6884199533658935
1150760,Gloomwood,New Blood Interactive,Survival,$2.4m ($1.6m - $3.3m),$67m,693.0,95.45,750000.0,9.984231534660383
1574900,Salt 2: Shores of Gold,Lavaboots Studios,Survival,$870.1k ($546.8k - $1.1m),$2.2m,637.0,85.42,75000.0,8.897627238497199
1253710,Garbage,GrabTheGames,Survival,$255.2k ($155.7k - $354.7k),$13.7m,550.0,66.98,150000.0,7.054620118736983
3123830,Dread Tomb,Gamirror Games,Survival,$26.9k ($15.5k - $38.3k),$118.8m,546.0,46.152,10000.0,4.887431451947262
1402020,SCP: Labrat,Bezbro Games,Survival,0,$7.9k,544.0,0.0,750000.0,0.2740466434463577
266430,Anarchy Arcade,Elijah Newman-Gomez,Survival,0,$0 ,515.0,60.003,750000.0,6.233366391696106
388550,Galactic Missile Defense,Black Sheep Games,Survival,$1.3k ($693 - $2k),$1.3k,507.0,56.664,75000.0,5.88853621010258
2846060,Subterror,Team Monumental,Survival,$88.5k ($54.6k - $122.5k),$104.2k,498.0,81.666,35000.0,8.451233443222415
2902540,KUNKUN Defender,Seal,Survival,$47.8k ($30.1k - $65.5k),$112.8k,464.0,97.13,10000.0,9.958750818513638
251570,7 Days to Die,The Fun Pimps Entertainment LLC,Tower Defense,$169.3m ($113.7m - $224.8m),$169.1m,124449.0,87.41,15000000.0,9.47400772081791
960090,Bloons TD 6,Ninja Kiwi,Tower Defense,$54m ($39.9m - $68m),$64.7m,53891.0,97.28,3500000.0,10.381727110136566
780310,The Riftbreaker,EXOR Studios,Tower Defense,$19.3m ($12.5m - $26m),$19.9m,21506.0,90.71,1500000.0,9.657263817140821
236110,Dungeon Defenders II,Chromatic Games,Tower Defense,$21.7m ($15.8m - $27.6m),$43.2m,18744.0,67.91,3500000.0,7.397021689833551
1566690,Outpost: Infinity Siege,Lightning Games,Tower Defense,$5.5m ($3.4m - $7.5m),$85.3m,17128.0,65.97,350000.0,7.131571505497993
3590,Plants vs. Zombies GOTY Edition,"PopCap Games, Inc.",Tower Defense,$22m ($14.9m - $29m),$29m,16225.0,97.66,3500000.0,10.366043251704049
201790,Orcs Must Die! 2,Robot Entertainment,Tower Defense,$4.7m ($992k - $8.4m),$25.8m,15806.0,92.46,3500000.0,9.8222883529063
210770,Sanctum 2,Coffee Stain Publishing,Tower Defense,$3.1m ($1.5m - $4.7m),$592.7m,13560.0,92.61,3500000.0,9.839913215251814
65800,Dungeon Defenders,Chromatic Games,Tower Defense,$16.2m ($8.6m - $23.9m),$43.2m,12467.0,93.25,3500000.0,9.914138023201811
1035510,Ultimate Zombie Defense,Terror Dog Studio,Tower Defense,$437.5k ($223.5k - $651.4k),$752.4k,11800.0,86.47,350000.0,9.112957155359107
489520,Minion Masters,BetaDwarf,Tower Defense,$5.9m ($3.7m - $8.2m),$7.4m,10160.0,79.81,750000.0,8.507025637778403
2647230,HoloParade,holo Indie,Tower Defense,$406.7k ($236.6k - $576.8k),$1.3m,10106.0,85.12,350000.0,8.974436964000894
562730,MechDefender - Tower Defense,Conglomerate 5,Tower Defense,$6.1k ($3.2k - $9k),$2.5m,9786.0,68.688,150000.0,7.252982497016062
1202130,Starship Troopers: Terran Command,Slitherine Ltd.,Tower Defense,$9.5m ($6.5m - $12.5m),$97.4m,8089.0,88.18,350000.0,9.33784577460264
2453360,Cluckmech Oasis,Mammorize,Tower Defense,$1.5m ($984.3k - $2.1m),$1.5m,7559.0,88.06,350000.0,9.279031904073072
1637320,Dome Keeper,Raw Fury,Tower Defense,$13.5m ($8.4m - $18.5m),$99.5m,6487.0,92.44,3500000.0,9.813822405037984
469600,Legion TD 2 - Multiplayer Tower Defense,AutoAttack Games,Tower Defense,$10.1m ($7.5m - $12.6m),$10.1m,5751.0,86.68,1500000.0,9.201082623949803
543900,METAL GEAR SURVIVE,KONAMI,Tower Defense,$5m ($3.3m - $6.7m),$639.8m,5511.0,64.47,350000.0,6.95368682840671
3226530,Tower Dominion,Parallel 45 Games,Tower Defense,$2.8m ($2m - $3.7m),$2.8m,5486.0,86.41,75000.0,9.0813224727215
2273980,Orcs Must Die! Deathtrap,Robot Entertainment,Tower Defense,$2.9m ($2m - $3.8m),$25.8m,4894.0,71.53,350000.0,7.634336132528928
2187290,Wall World,Alawar,Tower Defense,$2m ($1.3m - $2.6m),$13.3m,4566.0,91.53,750000.0,9.641029841547159
1197260,The Perfect Tower II,Fire Sword Studios,Tower Defense,$1.1k ($821 - $1.4k),$1.1k,4891.0,0.0,350000.0,0.3236940099894182
1377380,Night of the Dead,Jackto Studios,Tower Defense,$9.3m ($6.7m - $11.9m),$9.3m,4406.0,78.02,350000.0,8.292656687927122
1843760,Rogue Tower,Die of Death Games,Tower Defense,$4.8m ($3.2m - $6.5m),$4.8m,4276.0,82.64,750000.0,8.758362305644434
1367550,Kingdom Rush Vengeance - Tower Defense,Ironhide Game Studio,Tower Defense,$8.7m ($5.5m - $11.8m),$28.7m,4085.0,94.45,750000.0,9.954253709747798
1262240,Plants vs. Zombies: Battle for Neighborville,Electronic Arts,Tower Defense,$9.5m ($6.1m - $12.9m),$4.5b,3966.0,71.77,1500000.0,7.723804539780981
848480,Creeper World 4,Knuckle Cracker,Tower Defense,$5.6m ($3.3m - $7.9m),$9.1m,3779.0,94.99,350000.0,9.977432900690014
496300,Kingdom: New Lands,Raw Fury,Tower Defense,$3.6m ($2.3m - $5m),$99.5m,3495.0,86.48,1500000.0,9.160453282826023
503770,Elven Assassin,Wenkly Studio Sp. z o.o.,Tower Defense,$275.6k ($151.6k - $399.5k),$580.7k,3489.0,84.21,350000.0,8.841382938178077
280220,Creeper World 3: Arc Eternal,Knuckle Cracker,Tower Defense,$2.2m ($1.4m - $3m),$9.1m,3265.0,96.16,350000.0,10.076318924472682
537200,Defense Of Greece TD,First Games Interactive,Tower Defense,$9.1k ($1.8k - $16.5k),$53.9k,2981.0,70.713,150000.0,7.40804317518937
248390,Craft The World,Dekovir Ltd,Tower Defense,$6.9m ($5m - $8.9m),$6.9m,3243.0,88.74,750000.0,9.366628746071958
2346410,Border Pioneer,Yogscast Games,Tower Defense,$1.5m ($945.4k - $2.1m),$37.9m,2750.0,87.19,75000.0,9.140014805880291
357780,Defend Your Life: TD,Alda Games,Tower Defense,$72.3k ($41.8k - $102.9k),$975.3k,2587.0,82.26,150000.0,8.600889979345768
444640,Bloons TD Battles,Ninja Kiwi,Tower Defense,$1.3m ($973.8k - $1.7m),$64.7m,2577.0,78.94800000000001,1500000.0,8.381161634963235
2821800,Drill Core,tinyBuild,Tower Defense,$2.1m ($1.4m - $2.8m),$179.6m,2523.0,85.2,150000.0,8.965439509937934
1197570,Until We Die,Pixeye Games,Tower Defense,$1m ($594.4k - $1.5m),$1m,2318.0,63.58,750000.0,6.8038701307000435
937310,Infinitode 2 - Infinite Tower Defense,Prineside,Tower Defense,$12.5k ($7.2k - $17.8k),$12.5k,2184.0,89.53,75000.0,9.262928232563617
343930,Fort Defense,8Floor,Tower Defense,$10.2k ($6.1k - $14.3k),$3.8m,2193.0,70.83,150000.0,7.430121785213893
2277320,Necrosmith 2,Alawar,Tower Defense,$529.6k ($351.8k - $707.4k),$13.3m,2159.0,78.19,350000.0,8.247426943822019
2411910,miniBONG,Game Star,Tower Defense,$179.6k ($119.5k - $239.6k),$816.4k,2016.0,79.43,350000.0,8.341628150406077
1106530,GemCraft - Frostborn Wrath,Game in a Bottle,Tower Defense,$933k ($578k - $1.2m),$932.7k,2044.0,88.55,350000.0,9.278584258926347
371460,Gnumz: Masters of Defense,8Floor,Tower Defense,$7.5k ($4k - $11k),$3.8m,2056.0,64.40400000000001,150000.0,6.781053536185468
246420,Kingdom Rush  - Tower Defense,Ironhide Game Studio,Tower Defense,$4m ($2.9m - $5.2m),$28.7m,1950.0,97.57,1500000.0,10.247589178267559
816340,Kingdom Rush Origins - Tower Defense,Ironhide Game Studio,Tower Defense,$4.6m ($2.9m - $6.3m),$28.7m,2000.0,95.67,350000.0,10.02778509079012
294750,Anomaly Defenders,11 bit studios,Tower Defense,$74.1k ($41.4k - $106.8k),$176.2m,1848.0,68.13000000000001,350000.0,7.219079605979678
2224640,Artisan TD,Unexpected,Tower Defense,$788.8k ($554.5k - $1m),$2.7m,1701.0,88.66,350000.0,9.286007354763704
91200,Anomaly: Warzone Earth,11 bit studios,Tower Defense,$1.7m ($343.7k - $3m),$176.2m,1793.0,85.12,750000.0,8.979783383294004
